dataset,strategy,task_id,run_id,critic_verdict_first_pass,verifier_invoked,verifier_decision,repair_attempted,final_passed,pre_verifier_exec_invoked,pre_verifier_exec_passed,verifier_pre_repair_exec_passed,verifier_post_repair_exec_passed,critic_true_positive,critic_true_negative,blame_executor,blame_critic_false_fail,blame_critic_false_pass,verifier_strict_eligible,verifier_help,verifier_harm,executor_blame_from_critic,critic_blame_from_verifier,blame_basis,verifier_blame_basis
mbpp,agentic,MBPP/282,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/287,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/312,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/400,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/404,run-8efac691,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/428,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/439,run-8efac691,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/450,run-8efac691,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/455,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/557,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/558,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/568,run-8efac691,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/57,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/577,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/594,run-8efac691,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/599,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/604,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/615,run-8efac691,FAIL,0,,0,False,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/635,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/68,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/722,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/724,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/726,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/730,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/74,run-8efac691,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/740,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/744,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/753,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/772,run-8efac691,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/776,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/796,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/84,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/87,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/89,run-4489c9b7,FAIL,0,,0,,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/91,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/92,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
mbpp,agentic,MBPP/93,run-8efac691,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
mbpp,agentic,MBPP/97,run-4489c9b7,PASS,0,,0,,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
