dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,planner,executor,critic,verifier,planner_total_tokens,executor_total_tokens,critic_total_tokens,verifier_total_tokens,planner_latency_s,executor_latency_s,critic_latency_s,verifier_latency_s,planner_error,executor_repair,executor_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
mbpp,monolithic,MBPP/117,run-466bf8ed,1774018304.143955,mbpp_monolithic,monolithic,0,,0,Monolithic,1151,12.242385,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/599,run-466bf8ed,1774018314.334477,mbpp_monolithic,monolithic,0,,0,Monolithic,968,10.16827,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/91,run-466bf8ed,1774018326.08165,mbpp_monolithic,monolithic,0,,0,Monolithic,1116,11.702212,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/57,run-466bf8ed,1774018336.532233,mbpp_monolithic,monolithic,0,,0,Monolithic,935,10.433449,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/400,run-466bf8ed,1774018346.4291,mbpp_monolithic,monolithic,0,,0,Monolithic,932,9.882366,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/280,run-466bf8ed,1774018357.237564,mbpp_monolithic,monolithic,0,,0,Monolithic,987,10.784453,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/260,run-466bf8ed,1774018372.936153,mbpp_monolithic,monolithic,0,,0,Monolithic,1581,15.683346,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/92,run-1903b2a1,1774026802.659707,mbpp_monolithic,monolithic,0,,0,Monolithic,1180,15.912391,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/11,run-1903b2a1,1774026816.595025,mbpp_monolithic,monolithic,0,,0,Monolithic,1389,13.916253,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/167,run-1903b2a1,1774026829.18849,mbpp_monolithic,monolithic,0,,0,Monolithic,1295,12.580204,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/455,run-1903b2a1,1774026840.2532,mbpp_monolithic,monolithic,0,,0,Monolithic,1280,11.04761,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/558,run-1903b2a1,1774026852.682842,mbpp_monolithic,monolithic,0,,0,Monolithic,1326,12.411552,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/251,run-1903b2a1,1774026862.988548,mbpp_monolithic,monolithic,0,,0,Monolithic,1099,10.2902,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/84,run-1903b2a1,1774026873.944335,mbpp_monolithic,monolithic,0,,0,Monolithic,1243,10.936254,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/87,run-1903b2a1,1774026884.074638,mbpp_monolithic,monolithic,0,,0,Monolithic,1055,10.114554,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/281,run-1903b2a1,1774026891.360797,mbpp_monolithic,monolithic,0,,0,Monolithic,878,7.27052,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/744,run-1903b2a1,1774026899.441327,mbpp_monolithic,monolithic,0,,0,Monolithic,791,8.065083,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/131,run-1903b2a1,1774026911.017486,mbpp_monolithic,monolithic,0,,0,Monolithic,1205,11.561237,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/796,run-1903b2a1,1774026918.585196,mbpp_monolithic,monolithic,0,,0,Monolithic,807,7.553651,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/557,run-1903b2a1,1774026927.753907,mbpp_monolithic,monolithic,0,,0,Monolithic,911,9.151841,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/89,run-1903b2a1,1774026934.561337,mbpp_monolithic,monolithic,0,,0,Monolithic,694,6.791165,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/287,run-1903b2a1,1774026942.939434,mbpp_monolithic,monolithic,0,,0,Monolithic,996,8.359488,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/172,run-1903b2a1,1774026952.173883,mbpp_monolithic,monolithic,0,,0,Monolithic,881,9.220853,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/428,run-1903b2a1,1774026967.29196,mbpp_monolithic,monolithic,0,,0,Monolithic,1408,15.101861,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/724,run-1903b2a1,1774026984.637154,mbpp_monolithic,monolithic,0,,0,Monolithic,1321,17.322299,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/722,run-1903b2a1,1774026996.95401,mbpp_monolithic,monolithic,0,,0,Monolithic,1174,12.301344,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/282,run-1903b2a1,1774027005.22116,mbpp_monolithic,monolithic,0,,0,Monolithic,845,8.250644,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/730,run-1903b2a1,1774027016.485764,mbpp_monolithic,monolithic,0,,0,Monolithic,1198,11.248703,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
mbpp,monolithic,MBPP/103,run-1903b2a1,1774027035.135289,mbpp_monolithic,monolithic,0,,0,Monolithic,1558,18.635516,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,
