dataset,strategy,task_id,run_id,critic_verdict_first_pass,verifier_invoked,verifier_decision,repair_attempted,final_passed,pre_verifier_exec_invoked,pre_verifier_exec_passed,verifier_pre_repair_exec_passed,verifier_post_repair_exec_passed,critic_true_positive,critic_true_negative,blame_executor,blame_critic_false_fail,blame_critic_false_pass,verifier_strict_eligible,verifier_help,verifier_harm,executor_blame_from_critic,critic_blame_from_verifier,blame_basis,verifier_blame_basis
mbpp,monolithic,MBPP/568,run-35e17514,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/57,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/577,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/594,run-35e17514,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/599,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/604,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/615,run-35e17514,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/635,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/68,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/722,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/724,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/726,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/730,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/74,run-35e17514,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/740,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/744,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/753,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/772,run-35e17514,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/776,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/796,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/84,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/87,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/89,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/91,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/92,run-1903b2a1,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/93,run-35e17514,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
mbpp,monolithic,MBPP/97,run-466bf8ed,UNKNOWN,0,,0,,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
