dataset,strategy,task_id,run_id,critic_verdict_first_pass,verifier_invoked,verifier_decision,repair_attempted,final_passed,pre_verifier_exec_invoked,pre_verifier_exec_passed,verifier_pre_repair_exec_passed,verifier_post_repair_exec_passed,critic_true_positive,critic_true_negative,blame_executor,blame_critic_false_fail,blame_critic_false_pass,verifier_strict_eligible,verifier_help,verifier_harm,executor_blame_from_critic,critic_blame_from_verifier,blame_basis,verifier_blame_basis
bigcodebench,agentic_no_planner,BigCodeBench/820,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/833,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/842,run-5b3d0ccc,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/886,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/89,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/895,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/908,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/92,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/926,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/937,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/938,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/942,run-5b3d0ccc,FAIL,0,,0,False,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/953,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/956,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/973,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
