dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
humaneval,monolithic,HumanEval/62,run-c5088a77,1771685021.758773,humaneval_monolithic,monolithic,0,,0,Monolithic,1291,10.016947,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/63,run-c5088a77,1771685033.739239,humaneval_monolithic,monolithic,0,,0,Monolithic,1555,11.96365,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/64,run-c5088a77,1771685046.93352,humaneval_monolithic,monolithic,0,,0,Monolithic,1410,13.177736,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/65,run-c5088a77,1771685060.159509,humaneval_monolithic,monolithic,0,,0,Monolithic,1447,13.208323,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/66,run-c5088a77,1771685070.345075,humaneval_monolithic,monolithic,0,,0,Monolithic,1345,10.167621,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/67,run-c5088a77,1771685079.327561,humaneval_monolithic,monolithic,0,,0,Monolithic,1284,8.965269,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/68,run-c5088a77,1771685091.244335,humaneval_monolithic,monolithic,0,,0,Monolithic,1617,11.898526,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/69,run-c5088a77,1771685103.920999,humaneval_monolithic,monolithic,0,,0,Monolithic,1604,12.660181,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/70,run-c5088a77,1771685105.989068,humaneval_monolithic,monolithic,0,,0,Monolithic,615,2.048602,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/71,run-c5088a77,1771685117.12484,humaneval_monolithic,monolithic,0,,0,Monolithic,1350,11.116521,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/72,run-c5088a77,1771685126.411805,humaneval_monolithic,monolithic,0,,0,Monolithic,1359,9.270998,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/73,run-c5088a77,1771685136.327686,humaneval_monolithic,monolithic,0,,0,Monolithic,1339,9.897729,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/74,run-c5088a77,1771685145.221858,humaneval_monolithic,monolithic,0,,0,Monolithic,1221,8.87838,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/75,run-c5088a77,1771685148.255836,humaneval_monolithic,monolithic,0,,0,Monolithic,690,3.020382,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/76,run-c5088a77,1771685152.223663,humaneval_monolithic,monolithic,0,,0,Monolithic,748,3.949903,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/77,run-c5088a77,1771685163.954087,humaneval_monolithic,monolithic,0,,0,Monolithic,1412,11.711437,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/78,run-c5088a77,1771685166.614506,humaneval_monolithic,monolithic,0,,0,Monolithic,806,2.639196,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/79,run-c5088a77,1771685176.144796,humaneval_monolithic,monolithic,0,,0,Monolithic,1158,9.510297,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/80,run-c5088a77,1771685186.111667,humaneval_monolithic,monolithic,0,,0,Monolithic,1266,9.941192,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/81,run-c5088a77,1771685201.787864,humaneval_monolithic,monolithic,0,,0,Monolithic,1971,15.658246,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/82,run-c5088a77,1771685212.144793,humaneval_monolithic,monolithic,0,,0,Monolithic,1252,10.337372,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/83,run-c5088a77,1771685228.776791,humaneval_monolithic,monolithic,0,,0,Monolithic,1614,16.616289,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/84,run-c5088a77,1771685230.654948,humaneval_monolithic,monolithic,0,,0,Monolithic,585,1.861687,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/85,run-c5088a77,1771685241.309896,humaneval_monolithic,monolithic,0,,0,Monolithic,1185,10.640445,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/86,run-c5088a77,1771685252.245502,humaneval_monolithic,monolithic,0,,0,Monolithic,1298,10.919236,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/87,run-c5088a77,1771685265.473346,humaneval_monolithic,monolithic,0,,0,Monolithic,1558,13.208094,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/88,run-c5088a77,1771685276.225258,humaneval_monolithic,monolithic,0,,0,Monolithic,1392,10.733512,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/89,run-c5088a77,1771685290.158582,humaneval_monolithic,monolithic,0,,0,Monolithic,1723,13.917849,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/90,run-c5088a77,1771685300.192616,humaneval_monolithic,monolithic,0,,0,Monolithic,1249,10.014115,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/91,run-c5088a77,1771685313.494536,humaneval_monolithic,monolithic,0,,0,Monolithic,1348,13.283715,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/92,run-c5088a77,1771685323.330535,humaneval_monolithic,monolithic,0,,0,Monolithic,1103,9.817109,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/93,run-c5088a77,1771685337.783427,humaneval_monolithic,monolithic,0,,0,Monolithic,1742,14.434603,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/94,run-c5088a77,1771685353.687239,humaneval_monolithic,monolithic,0,,0,Monolithic,1815,15.886489,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/95,run-c5088a77,1771685367.055699,humaneval_monolithic,monolithic,0,,0,Monolithic,1605,13.351961,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/96,run-c5088a77,1771685380.475851,humaneval_monolithic,monolithic,0,,0,Monolithic,1650,13.402585,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/97,run-c5088a77,1771685389.280984,humaneval_monolithic,monolithic,0,,0,Monolithic,1128,8.787199,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/98,run-c5088a77,1771685399.384644,humaneval_monolithic,monolithic,0,,0,Monolithic,1177,10.084443,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/99,run-c5088a77,1771685411.602554,humaneval_monolithic,monolithic,0,,0,Monolithic,1482,12.200263,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/100,run-c5088a77,1771685421.024309,humaneval_monolithic,monolithic,0,,0,Monolithic,1198,9.403874,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/101,run-c5088a77,1771685429.269073,humaneval_monolithic,monolithic,0,,0,Monolithic,1043,8.226754,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/102,run-c5088a77,1771685439.743162,humaneval_monolithic,monolithic,0,,0,Monolithic,1270,10.456124,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/103,run-c5088a77,1771685451.342617,humaneval_monolithic,monolithic,0,,0,Monolithic,1401,11.582466,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/104,run-c5088a77,1771685462.434965,humaneval_monolithic,monolithic,0,,0,Monolithic,1307,11.07038,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/105,run-c5088a77,1771685474.997042,humaneval_monolithic,monolithic,0,,0,Monolithic,1645,12.541989,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/106,run-c5088a77,1771685485.316071,humaneval_monolithic,monolithic,0,,0,Monolithic,1339,10.294731,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/107,run-c5088a77,1771685495.990484,humaneval_monolithic,monolithic,0,,0,Monolithic,1487,10.654162,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/108,run-c5088a77,1771685506.74068,humaneval_monolithic,monolithic,0,,0,Monolithic,1279,10.724697,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/109,run-c5088a77,1771685519.845132,humaneval_monolithic,monolithic,0,,0,Monolithic,1714,13.086379,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/110,run-c5088a77,1771685529.952935,humaneval_monolithic,monolithic,0,,0,Monolithic,1347,10.093883,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/111,run-c5088a77,1771685532.447802,humaneval_monolithic,monolithic,0,,0,Monolithic,688,2.481442,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/112,run-c5088a77,1771685534.390154,humaneval_monolithic,monolithic,0,,0,Monolithic,630,1.923059,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/113,run-c5088a77,1771685545.773941,humaneval_monolithic,monolithic,0,,0,Monolithic,1320,11.365778,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/114,run-c5088a77,1771685557.745709,humaneval_monolithic,monolithic,0,,0,Monolithic,1431,11.952295,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/115,run-c5088a77,1771685570.325764,humaneval_monolithic,monolithic,0,,0,Monolithic,1586,12.547674,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/121,run-c5088a77,1771685679.499731,humaneval_monolithic,monolithic,0,,0,Monolithic,1271,11.148463,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/122,run-c5088a77,1771685691.176246,humaneval_monolithic,monolithic,0,,0,Monolithic,1304,11.651269,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/123,run-c5088a77,1771685702.861339,humaneval_monolithic,monolithic,0,,0,Monolithic,1530,11.658375,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/124,run-c5088a77,1771685718.724947,humaneval_monolithic,monolithic,0,,0,Monolithic,1934,15.832619,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/125,run-c5088a77,1771685730.704849,humaneval_monolithic,monolithic,0,,0,Monolithic,1326,11.960061,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/126,run-c5088a77,1771685740.6648,humaneval_monolithic,monolithic,0,,0,Monolithic,1322,9.928511,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/127,run-c5088a77,1771685755.79441,humaneval_monolithic,monolithic,0,,0,Monolithic,1870,15.102182,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/128,run-c5088a77,1771685758.352242,humaneval_monolithic,monolithic,0,,0,Monolithic,661,2.53145,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/129,run-c5088a77,1771685775.663804,humaneval_monolithic,monolithic,0,,0,Monolithic,2123,17.293944,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/130,run-c5088a77,1771685798.070217,humaneval_monolithic,monolithic,0,,0,Monolithic,2338,22.380655,,,,,,,,,,,,,,,,,,,,1,1,1,1,False,IndexError,IndexError: list index out of range
humaneval,monolithic,HumanEval/131,run-c5088a77,1771685806.790011,humaneval_monolithic,monolithic,0,,0,Monolithic,1067,8.699719,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/132,run-c5088a77,1771685816.40753,humaneval_monolithic,monolithic,0,,0,Monolithic,1003,9.594179,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/133,run-c5088a77,1771685826.455603,humaneval_monolithic,monolithic,0,,0,Monolithic,1325,10.021699,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/134,run-c5088a77,1771685837.720173,humaneval_monolithic,monolithic,0,,0,Monolithic,1377,11.24284,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/135,run-c5088a77,1771685847.350427,humaneval_monolithic,monolithic,0,,0,Monolithic,1277,9.611153,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/136,run-c5088a77,1771685857.924664,humaneval_monolithic,monolithic,0,,0,Monolithic,1389,10.543497,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/137,run-c5088a77,1771685870.612744,humaneval_monolithic,monolithic,0,,0,Monolithic,1405,12.664296,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/138,run-c5088a77,1771685872.223921,humaneval_monolithic,monolithic,0,,0,Monolithic,530,1.597231,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
humaneval,monolithic,HumanEval/139,run-c5088a77,1771685880.729165,humaneval_monolithic,monolithic,0,,0,Monolithic,1130,8.492687,,,,,,,,,,,,,,,,,,,,1,1,1,1,True,,
