dataset,strategy,task_id,run_id,critic_verdict_first_pass,verifier_invoked,verifier_decision,repair_attempted,final_passed,pre_verifier_exec_invoked,pre_verifier_exec_passed,verifier_pre_repair_exec_passed,verifier_post_repair_exec_passed,critic_true_positive,critic_true_negative,blame_executor,blame_critic_false_fail,blame_critic_false_pass,verifier_strict_eligible,verifier_help,verifier_harm,executor_blame_from_critic,critic_blame_from_verifier,blame_basis,verifier_blame_basis
bigcodebench,monolithic,BigCodeBench/212,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/213,run-6ec4ad81,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/22,run-6ec4ad81,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/261,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/304,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/328,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/33,run-6ec4ad81,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/335,run-6ec4ad81,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/37,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/375,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/384,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/458,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/464,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/479,run-6ec4ad81,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/48,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/487,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/49,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/499,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/509,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/510,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/557,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/579,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/587,run-6ec4ad81,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/611,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/617,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/624,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/625,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/645,run-6ec4ad81,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/718,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/798,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/820,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/833,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/842,run-6ec4ad81,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/886,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/89,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/895,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/908,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/92,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/926,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/937,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/938,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/942,run-6ec4ad81,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/953,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/956,run-d04514bf,UNKNOWN,0,,0,True,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
bigcodebench,monolithic,BigCodeBench/973,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
