dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
humaneval,agentic_plus_verifier,HumanEval/107,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1052,1064,34,37,28,31,1,1,97,84,2,2,2,2,1,1,5,3,0,0,2,2,3,3,6,4,0.9340993991225661,0.8704924060931148,3,3,-13,0,0,-2,0,-2,1.088235294117647,0.865979381443299,0.6666666666666666
humaneval,agentic_plus_verifier,HumanEval/108,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,647,755,19,22,18,22,1,1,105,109,3,1,1,3,2,3,7,8,2,2,2,1,1,4,4,7,0.8393575285661963,0.7384492140155403,3,4,4,2,1,1,3,3,1.1578947368421053,1.0380952380952382,1.75
humaneval,agentic_plus_verifier,HumanEval/109,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1574,1638,38,43,32,37,1,1,98,116,1,1,2,5,1,1,6,4,0,0,3,5,2,2,4,7,0.9584910582744866,0.8397531212260755,5,5,18,3,0,-2,0,3,1.131578947368421,1.183673469387755,1.75
humaneval,agentic_plus_verifier,HumanEval/11,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,410,429,15,15,13,14,1,1,57,67,2,1,1,1,1,1,3,5,1,0,3,1,1,2,3,3,0.824624057125392,0.7922920868348233,0,1,10,0,0,2,1,0,1.0,1.1754385964912282,1.0
humaneval,agentic_plus_verifier,HumanEval/110,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,880,867,24,18,24,18,1,1,64,62,1,1,3,1,2,2,0,3,0,2,2,2,2,1,6,4,0.9508275643446303,0.5966600566546172,-6,-6,-2,-2,0,3,-1,-2,0.75,0.96875,0.6666666666666666
humaneval,agentic_plus_verifier,HumanEval/111,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,764,848,24,24,22,22,1,1,92,95,1,1,3,2,2,2,4,5,0,1,1,3,3,1,7,5,0.7532488477147463,0.5980679585895032,0,0,3,-1,0,1,-2,-2,1.0,1.0326086956521738,0.7142857142857143
humaneval,agentic_plus_verifier,HumanEval/112,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,681,735,13,14,13,14,1,1,45,50,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0.9710550955036248,0.8056962523390832,1,1,5,0,0,0,0,0,1.0769230769230769,1.1111111111111112,1.0
humaneval,agentic_plus_verifier,HumanEval/113,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,815,911,17,18,16,17,1,1,89,79,1,1,0,0,2,2,7,4,1,1,1,1,2,2,3,4,0.9549376208264666,0.5605856123798687,1,1,-10,0,0,-3,0,1,1.0588235294117647,0.8876404494382022,1.3333333333333333
humaneval,agentic_plus_verifier,HumanEval/114,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,474,415,19,14,19,14,1,1,79,49,1,1,2,0,2,1,2,3,1,0,1,1,2,1,5,2,0.7095580941554355,0.6168254230205432,-5,-5,-30,-2,-1,1,-1,-3,0.7368421052631579,0.620253164556962,0.4
humaneval,agentic_plus_verifier,HumanEval/115,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1141,1268,4,9,4,9,1,1,33,49,1,1,0,0,1,1,3,2,1,0,1,1,1,1,2,2,0.9903321935447267,0.710805708506027,5,5,16,0,0,-1,0,0,2.25,1.4848484848484849,1.0
humaneval,agentic_plus_verifier,HumanEval/116,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,528,521,12,12,11,11,1,1,32,29,2,2,0,0,0,0,4,3,0,0,1,1,0,0,1,1,0.9965689820556544,0.9587309488182338,0,0,-3,0,0,-1,0,0,1.0,0.90625,1.0
humaneval,agentic_plus_verifier,HumanEval/117,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,985,1000,22,23,22,23,1,1,78,84,1,1,2,2,2,2,5,5,0,1,1,2,3,2,5,6,0.9224507912714313,0.8147467544513106,1,1,6,0,0,0,-1,1,1.0454545454545454,1.0769230769230769,1.2
humaneval,agentic_plus_verifier,HumanEval/118,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,862,824,23,23,20,20,1,1,98,88,1,1,3,3,1,1,3,3,0,0,3,3,3,3,6,6,0.9984264349024167,0.8721219803514946,0,0,-10,0,0,0,0,0,1.0,0.8979591836734694,1.0
humaneval,agentic_plus_verifier,HumanEval/119,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,996,1082,29,32,27,30,1,1,103,95,2,2,4,3,1,1,2,2,0,0,3,4,2,2,7,6,0.8674487911329927,0.7918188396456871,3,3,-8,-1,0,0,0,-1,1.103448275862069,0.9223300970873787,0.8571428571428571
humaneval,agentic_plus_verifier,HumanEval/12,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,530,677,18,22,16,20,1,1,63,84,1,1,2,2,2,1,3,2,1,0,2,2,2,2,5,4,0.8942483592094651,0.7399103579216144,4,4,21,0,-1,-1,0,-1,1.2222222222222223,1.3333333333333333,0.8
humaneval,agentic_plus_verifier,HumanEval/120,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,693,700,30,29,23,22,1,1,37,34,1,1,1,1,0,0,1,1,0,0,2,2,1,1,2,2,0.987875034596882,0.8994686091253232,-1,-1,-3,0,0,0,0,0,0.9666666666666667,0.918918918918919,1.0
humaneval,agentic_plus_verifier,HumanEval/121,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,345,388,10,14,8,12,1,1,43,49,1,1,0,1,1,1,2,2,1,0,1,1,1,2,3,3,0.8953942535770966,0.6457765999379483,4,4,6,1,0,0,1,0,1.4,1.1395348837209303,1.0
humaneval,agentic_plus_verifier,HumanEval/122,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,446,492,15,19,12,16,1,1,35,45,1,1,0,1,1,1,3,2,1,0,1,1,1,2,2,3,0.9200798139230772,0.6949223161999365,4,4,10,1,0,-1,1,1,1.2666666666666666,1.2857142857142858,1.5
humaneval,agentic_plus_verifier,HumanEval/123,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1116,1144,29,28,26,25,1,1,87,80,1,1,3,2,1,1,3,3,0,0,1,1,2,2,5,4,0.9239086555234048,0.6178140942969629,-1,-1,-7,-1,0,0,0,-1,0.9655172413793104,0.9195402298850575,0.8
humaneval,agentic_plus_verifier,HumanEval/124,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1350,1603,35,45,30,40,1,1,155,212,1,1,5,11,0,0,5,11,0,0,6,9,2,4,13,20,0.9448131470334037,0.8749245362823141,10,10,57,6,0,6,2,7,1.2857142857142858,1.367741935483871,1.5384615384615385
humaneval,agentic_plus_verifier,HumanEval/125,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,682,767,16,21,16,21,1,1,65,77,1,1,2,4,1,1,6,5,1,0,3,3,3,3,5,6,0.9414576353595918,0.8530616654069811,5,5,12,2,0,-1,0,1,1.3125,1.1846153846153846,1.2
humaneval,agentic_plus_verifier,HumanEval/126,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,849,827,25,25,24,24,1,1,96,81,1,1,2,2,4,2,5,3,3,0,3,3,2,2,7,5,0.9597926988586499,0.8184931271753751,0,0,-15,0,-2,-2,0,-2,1.0,0.84375,0.7142857142857143
humaneval,agentic_plus_verifier,HumanEval/127,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1337,1397,36,35,33,33,1,1,114,117,2,1,4,5,1,1,4,4,0,0,6,6,2,2,8,7,0.9505454647589776,0.8578808489035536,-1,0,3,1,0,0,0,-1,0.9722222222222222,1.0263157894736843,0.875
humaneval,agentic_plus_verifier,HumanEval/128,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,544,737,16,25,15,24,1,1,66,71,2,1,2,3,1,1,5,1,1,0,2,2,1,3,4,5,0.8756282500095375,0.5653175489346045,9,9,5,1,0,-4,2,1,1.5625,1.0757575757575757,1.25
humaneval,agentic_plus_verifier,HumanEval/129,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1986,2020,52,52,48,48,1,1,218,228,1,1,6,3,3,4,11,9,0,0,1,1,4,3,10,9,0.9218182066418494,0.7883361433818997,0,0,10,-3,1,-2,-1,-1,1.0,1.0458715596330275,0.9
humaneval,agentic_plus_verifier,HumanEval/13,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,266,301,10,12,10,12,1,1,36,55,1,1,0,0,1,1,0,2,0,0,1,1,1,1,2,2,0.9414688716912717,0.948425481379822,2,2,19,0,0,2,0,0,1.2,1.5277777777777777,1.0
humaneval,agentic_plus_verifier,HumanEval/130,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,917,925,26,26,26,26,1,1,97,100,1,1,2,2,1,1,3,3,0,0,2,2,2,2,4,4,0.9550361371315014,0.8729797631141178,0,0,3,0,0,0,0,0,1.0,1.0309278350515463,1.0
humaneval,agentic_plus_verifier,HumanEval/131,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,474,429,19,16,19,16,1,1,64,56,1,1,2,2,1,1,2,2,0,0,2,1,2,2,4,4,0.8815959359609415,0.8114429121115485,-3,-3,-8,0,0,0,0,0,0.8421052631578947,0.875,1.0
humaneval,agentic_plus_verifier,HumanEval/132,164,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,940,1168,29,35,28,34,1,1,115,141,1,1,2,6,2,3,6,5,0,0,1,3,2,6,6,10,0.7230582159097868,0.6734088100924192,6,6,26,4,1,-1,4,4,1.206896551724138,1.2260869565217392,1.6666666666666667
humaneval,agentic_plus_verifier,HumanEval/133,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,570,526,18,16,16,13,1,1,34,28,1,1,0,0,1,1,1,2,0,1,1,1,1,1,2,2,0.986236547263127,0.7148507337073218,-2,-3,-6,0,0,1,0,0,0.8888888888888888,0.8235294117647058,1.0
humaneval,agentic_plus_verifier,HumanEval/134,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,631,788,15,25,14,24,1,1,47,64,1,1,1,4,0,0,4,2,0,0,1,5,1,1,3,5,0.8585845023947364,0.6240479833758193,10,10,17,3,0,-2,0,2,1.6666666666666667,1.3617021276595744,1.6666666666666667
humaneval,agentic_plus_verifier,HumanEval/135,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,488,506,17,16,16,15,1,1,57,62,1,1,1,2,1,1,1,3,0,0,1,3,2,2,3,4,0.9484069521747371,0.8201316498036298,-1,-1,5,1,0,2,0,1,0.9411764705882353,1.087719298245614,1.3333333333333333
humaneval,agentic_plus_verifier,HumanEval/136,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,646,846,15,22,14,21,1,1,65,76,3,1,2,4,0,1,6,0,0,0,1,1,1,4,3,8,0.7450261246816499,0.418155999110895,7,7,11,2,1,-6,3,5,1.4666666666666666,1.1692307692307693,2.6666666666666665
humaneval,agentic_plus_verifier,HumanEval/137,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,740,848,20,26,19,24,1,1,89,75,1,2,4,3,0,0,8,6,0,0,2,5,1,2,5,4,0.7366098850894873,0.77933459016347,6,5,-14,-1,0,-2,1,-1,1.3,0.8426966292134831,0.8
humaneval,agentic_plus_verifier,HumanEval/138,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,295,295,8,8,8,8,1,1,22,22,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic_plus_verifier,HumanEval/139,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,464,479,18,18,16,16,1,1,41,41,1,1,0,0,1,1,1,1,0,0,1,1,1,1,2,2,0.8363636363636363,0.7464788732394366,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic_plus_verifier,HumanEval/14,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,313,316,11,11,10,10,1,1,51,52,1,1,0,0,1,1,3,3,0,0,1,1,1,1,2,2,0.9936550847001322,0.9914542955425436,0,0,1,0,0,0,0,0,1.0,1.0196078431372548,1.0
humaneval,agentic_plus_verifier,HumanEval/140,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,922,869,31,29,30,28,1,1,171,128,1,1,5,2,1,2,1,6,0,0,1,1,4,3,7,6,0.6609160309751914,0.6715753709178087,-2,-2,-43,-3,1,5,-1,-1,0.9354838709677419,0.7485380116959064,0.8571428571428571
humaneval,agentic_plus_verifier,HumanEval/141,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1154,1223,28,29,28,29,1,1,111,107,1,1,5,5,1,1,6,6,1,1,6,6,1,1,7,7,0.9323568629810257,0.8624567091647353,1,1,-4,0,0,0,0,0,1.0357142857142858,0.963963963963964,1.0
humaneval,agentic_plus_verifier,HumanEval/142,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,863,837,20,20,19,19,1,1,98,67,1,1,2,2,1,1,6,1,0,0,1,1,3,3,5,4,0.9120812832777216,0.4972719358093474,0,0,-31,0,0,-5,0,-1,1.0,0.6836734693877551,0.8
humaneval,agentic_plus_verifier,HumanEval/143,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,946,1154,31,39,28,35,1,1,96,113,1,2,3,5,2,2,8,7,0,0,1,6,3,2,7,8,0.866341663508201,0.8072713668252817,8,7,17,2,0,-1,-1,1,1.2580645161290323,1.1770833333333333,1.1428571428571428
humaneval,agentic_plus_verifier,HumanEval/144,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,781,936,19,21,17,19,1,1,85,97,1,1,1,0,0,0,7,6,0,0,2,1,1,0,2,1,0.8579442573546322,0.7231106560743222,2,2,12,-1,0,-1,-1,-1,1.105263157894737,1.1411764705882352,0.5
humaneval,agentic_plus_verifier,HumanEval/145,164,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,629,712,20,23,18,21,1,1,85,88,2,2,1,2,1,2,4,8,1,2,2,4,1,2,3,5,0.8956221510397981,0.7854360669486583,3,3,3,1,1,4,1,2,1.15,1.035294117647059,1.6666666666666667
humaneval,agentic_plus_verifier,HumanEval/146,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,638,634,16,17,16,17,1,1,76,80,1,1,2,2,1,1,3,3,0,0,1,1,3,3,5,5,0.8846562812837506,0.785301079889928,1,1,4,0,0,0,0,0,1.0625,1.0526315789473684,1.0
humaneval,agentic_plus_verifier,HumanEval/147,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,749,730,22,22,21,21,1,1,135,110,1,1,1,1,4,4,5,4,1,1,1,1,4,4,6,6,0.9625937467402991,0.8792026136787019,0,0,-25,0,0,-1,0,0,1.0,0.8148148148148148,1.0
humaneval,agentic_plus_verifier,HumanEval/148,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1245,1137,25,25,25,25,1,1,97,99,1,1,2,1,0,0,2,5,0,0,3,2,1,1,5,3,0.8535405597581035,0.7326945221950466,0,0,2,-1,0,3,0,-2,1.0,1.0206185567010309,0.6
humaneval,agentic_plus_verifier,HumanEval/149,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,918,932,21,18,21,18,1,1,51,52,1,2,1,0,1,1,4,3,0,1,1,1,2,1,3,2,0.9756630601768657,0.7639555338931637,-3,-3,1,-1,0,-1,-1,-1,0.8571428571428571,1.0196078431372548,0.6666666666666666
humaneval,agentic_plus_verifier,HumanEval/15,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,268,300,8,10,8,10,1,1,32,40,1,1,0,1,1,1,3,3,1,1,1,2,1,1,2,3,0.9837199769897539,0.901119721556087,2,2,8,1,0,0,0,1,1.25,1.25,1.5
humaneval,agentic_plus_verifier,HumanEval/150,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,388,444,17,21,15,19,1,1,43,74,1,1,2,4,1,1,1,0,0,0,3,5,2,2,4,6,0.9128133087414266,0.8889745564266028,4,4,31,2,0,-1,0,2,1.2352941176470589,1.7209302325581395,1.5
humaneval,agentic_plus_verifier,HumanEval/151,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,519,613,13,17,11,15,1,1,44,60,1,1,0,1,1,1,2,2,1,0,1,1,1,2,4,6,0.88639050299413,0.5963414293036762,4,4,16,1,0,0,1,2,1.3076923076923077,1.3636363636363635,1.5
humaneval,agentic_plus_verifier,HumanEval/152,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,846,937,16,20,13,17,1,1,32,54,1,1,0,0,1,1,2,4,1,0,1,1,1,1,2,2,0.9852598381795027,0.7144302325523121,4,4,22,0,0,2,0,0,1.25,1.6875,1.0
humaneval,agentic_plus_verifier,HumanEval/153,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1486,1466,26,27,26,27,1,1,160,94,1,1,1,1,5,3,12,5,4,2,1,1,2,2,11,5,0.909801300511482,0.6093818810370116,1,1,-66,0,-2,-7,0,-6,1.0384615384615385,0.5875,0.45454545454545453
humaneval,agentic_plus_verifier,HumanEval/154,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,624,600,17,17,16,16,1,1,86,55,1,1,1,2,2,1,4,2,0,0,2,3,3,2,4,4,0.946933570632196,0.8007228738727488,0,0,-31,1,-1,-2,-1,0,1.0,0.6395348837209303,1.0
humaneval,agentic_plus_verifier,HumanEval/155,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,419,481,15,17,14,16,1,1,54,64,1,1,1,1,1,1,3,3,0,0,1,1,2,2,3,3,0.9438798074485389,0.9299811099505543,2,2,10,0,0,0,0,0,1.1333333333333333,1.1851851851851851,1.0
humaneval,agentic_plus_verifier,HumanEval/156,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,679,705,23,19,22,18,1,1,105,111,1,1,0,1,2,1,1,0,0,0,1,1,2,2,3,3,0.6727767619564244,0.7753247826592387,-4,-4,6,1,-1,-1,0,0,0.8260869565217391,1.0571428571428572,1.0
humaneval,agentic_plus_verifier,HumanEval/157,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,467,469,11,12,11,12,1,1,77,51,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3,1,0.8721135307871394,0.36728439779460564,1,1,-26,0,0,1,0,-2,1.0909090909090908,0.6623376623376623,0.3333333333333333
humaneval,agentic_plus_verifier,HumanEval/158,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,524,876,11,23,10,22,1,1,33,91,2,1,0,4,0,1,3,4,0,0,1,2,0,4,1,6,0.7663695376055316,0.5900588763684878,12,12,58,4,1,1,4,5,2.090909090909091,2.757575757575758,6.0
humaneval,agentic_plus_verifier,HumanEval/159,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1109,1168,33,33,29,29,1,1,40,43,1,1,1,0,0,0,0,1,0,0,2,1,1,0,2,1,0.9810050776478999,0.7247538961956801,0,0,3,-1,0,1,-1,-1,1.0,1.075,0.5
humaneval,agentic_plus_verifier,HumanEval/16,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,295,295,8,8,8,8,1,1,22,22,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic_plus_verifier,HumanEval/160,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,960,1897,29,60,25,56,1,1,55,486,1,1,0,5,1,3,4,3,0,0,1,1,1,3,2,9,0.4646880974183072,0.3642420720316729,31,31,431,5,2,-1,2,7,2.0689655172413794,8.836363636363636,4.5
humaneval,agentic_plus_verifier,HumanEval/161,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,635,678,25,22,25,22,1,1,92,77,1,1,2,2,2,2,4,7,0,1,2,2,2,3,5,5,0.7043818894277778,0.6867027150871735,-3,-3,-15,0,0,3,1,0,0.88,0.8369565217391305,1.0
humaneval,agentic_plus_verifier,HumanEval/162,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,323,341,9,12,8,10,1,1,27,31,1,1,1,1,0,0,3,3,0,0,1,2,1,1,2,2,0.9709131855079027,0.9515279320153482,3,2,4,0,0,0,0,0,1.3333333333333333,1.1481481481481481,1.0
humaneval,agentic_plus_verifier,HumanEval/163,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,413,483,13,17,12,16,1,1,60,74,1,1,0,1,1,1,5,4,1,0,1,1,1,2,2,4,0.8821795399694673,0.8299288364758696,4,4,14,1,0,-1,1,2,1.3076923076923077,1.2333333333333334,2.0
humaneval,agentic_plus_verifier,HumanEval/17,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,636,699,17,20,14,17,1,1,45,55,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,3,0.9737807397978819,0.9044315925115101,3,3,10,1,0,0,0,1,1.1764705882352942,1.2222222222222223,1.5
humaneval,agentic_plus_verifier,HumanEval/18,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,454,507,14,16,14,16,1,1,67,80,1,1,1,2,1,1,4,4,0,0,1,2,2,2,3,5,0.9081395776299717,0.9294845604867541,2,2,13,1,0,0,0,2,1.1428571428571428,1.1940298507462686,1.6666666666666667
humaneval,agentic_plus_verifier,HumanEval/19,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,602,679,11,15,10,14,1,1,68,76,2,2,0,1,1,0,3,3,1,0,1,2,1,1,2,2,0.9319080257982095,0.9283935568712901,4,4,8,1,-1,0,0,0,1.3636363636363635,1.1176470588235294,1.0
humaneval,agentic_plus_verifier,HumanEval/2,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,352,360,10,10,9,9,1,1,16,20,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0.9806307040410301,0.8872442622820285,0,0,4,0,0,1,0,0,1.0,1.25,1.0
humaneval,agentic_plus_verifier,HumanEval/20,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1022,848,24,19,23,18,1,1,139,124,1,1,3,1,2,1,8,4,0,0,1,1,5,2,6,3,0.8273472944679734,0.7170707000396032,-5,-5,-15,-2,-1,-4,-3,-3,0.7916666666666666,0.8920863309352518,0.5
humaneval,agentic_plus_verifier,HumanEval/21,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,483,506,11,12,10,11,1,1,57,62,1,1,0,0,1,1,2,2,1,1,1,1,1,1,2,2,0.9460676486695934,0.8778148651426521,1,1,5,0,0,0,0,0,1.0909090909090908,1.087719298245614,1.0
