dataset,strategy,task_id,run_id,critic_verdict_first_pass,verifier_invoked,verifier_decision,repair_attempted,final_passed,pre_verifier_exec_invoked,pre_verifier_exec_passed,verifier_pre_repair_exec_passed,verifier_post_repair_exec_passed,critic_true_positive,critic_true_negative,blame_executor,blame_critic_false_fail,blame_critic_false_pass,verifier_strict_eligible,verifier_help,verifier_harm,executor_blame_from_critic,critic_blame_from_verifier,blame_basis,verifier_blame_basis
bigcodebench,agentic,BigCodeBench/624,run-9ce586aa,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/645,run-12bd7e9b,FAIL,0,,0,False,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic,BigCodeBench/718,run-9ce586aa,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/798,run-9ce586aa,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/820,run-9ce586aa,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/833,run-9ce586aa,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/842,run-12bd7e9b,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic,BigCodeBench/886,run-9ce586aa,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/89,run-9ce586aa,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/895,run-9ce586aa,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/908,run-9ce586aa,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/92,run-9ce586aa,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/937,run-9ce586aa,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/938,run-9ce586aa,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/942,run-12bd7e9b,FAIL,0,,0,False,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic,BigCodeBench/953,run-9ce586aa,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/956,run-9ce586aa,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic,BigCodeBench/973,run-9ce586aa,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/1042,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/1051,run-5b3d0ccc,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/107,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/1071,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/1095,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/1127,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/12,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/149,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/157,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/17,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/200,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/213,run-5b3d0ccc,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/22,run-5b3d0ccc,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/304,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/328,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/33,run-5b3d0ccc,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/335,run-5b3d0ccc,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/37,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/375,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/384,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/458,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/464,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/479,run-5b3d0ccc,FAIL,0,,0,True,True,True,,,0,0,0,1,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/48,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/487,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/49,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/499,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/509,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/510,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/557,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/587,run-5b3d0ccc,FAIL,0,,0,True,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/611,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/617,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/624,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/625,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/645,run-5b3d0ccc,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/718,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/798,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/820,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/833,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/842,run-5b3d0ccc,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/886,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/89,run-e5a5ea70,PASS,0,,0,False,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/895,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/908,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/92,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/926,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/937,run-e5a5ea70,FAIL,0,,0,True,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/938,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/942,run-5b3d0ccc,FAIL,0,,0,False,True,False,,,1,0,1,0,0,0,0,0,1,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/953,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/956,run-e5a5ea70,PASS,0,,0,True,False,,,,0,0,0,0,0,0,0,0,0,,checkpoint_missing,not_applicable
bigcodebench,agentic_no_planner,BigCodeBench/973,run-e5a5ea70,FAIL,0,,0,False,False,,,,0,0,0,0,0,0,0,0,1,,checkpoint_missing,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/1042,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/1051,run-6eaba5df,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/107,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/1071,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/1095,run-67fd4b71,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/1127,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/12,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/149,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/157,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/17,run-67fd4b71,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/200,run-ee9b2df7,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/213,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/22,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/304,run-6eaba5df,PASS,0,,0,True,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/328,run-6eaba5df,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/33,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/335,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/37,run-ee9b2df7,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/375,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/384,run-67fd4b71,FAIL,1,REJECT,1,True,True,False,False,True,1,0,1,0,0,1,1,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/458,run-6eaba5df,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/464,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/479,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/48,run-67fd4b71,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/487,run-67fd4b71,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/49,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/499,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/557,run-67fd4b71,FAIL,1,REJECT,1,True,True,False,False,True,1,0,1,0,0,1,1,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/587,run-6eaba5df,FAIL,1,REJECT,1,True,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/611,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/617,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/624,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/645,run-ee9b2df7,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/718,run-67fd4b71,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/798,run-6eaba5df,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/820,run-67fd4b71,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/833,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/842,run-ee9b2df7,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/886,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/89,run-67fd4b71,PASS,0,,0,False,True,False,,,0,0,0,0,1,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/895,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/908,run-ee9b2df7,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/92,run-67fd4b71,FAIL,1,REJECT,1,True,True,False,False,True,1,0,1,0,0,1,1,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/937,run-67fd4b71,FAIL,1,REJECT,1,True,True,True,True,True,0,0,0,1,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/938,run-67fd4b71,FAIL,1,REJECT,1,True,True,False,False,True,1,0,1,0,0,1,1,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/942,run-ee9b2df7,FAIL,1,REJECT,1,True,True,False,False,True,1,0,1,0,0,1,1,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,agentic_plus_verifier,BigCodeBench/953,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/956,run-67fd4b71,PASS,0,,0,True,True,True,,,0,1,0,0,0,0,0,0,0,,checkpoint_exec_only,not_applicable
bigcodebench,agentic_plus_verifier,BigCodeBench/973,run-67fd4b71,FAIL,1,REJECT,1,False,True,False,False,False,1,0,1,0,0,1,0,0,1,0,checkpoint_exec_only,repair_checkpoint_delta
bigcodebench,monolithic,BigCodeBench/1042,run-d04514bf,UNKNOWN,0,,0,False,,,,,0,0,0,0,0,0,0,0,,,checkpoint_missing,not_applicable
