dataset,strategy,task_id,expected_task_count,artifact_source,artifact_found,model,passed,error_type,canonical_parse_error,artifact_parse_error,canonical_char_count,artifact_char_count,canonical_line_count,artifact_line_count,canonical_nonempty_line_count,artifact_nonempty_line_count,canonical_parse_ok,artifact_parse_ok,canonical_ast_node_count,artifact_ast_node_count,canonical_function_count,artifact_function_count,canonical_branch_count,artifact_branch_count,canonical_loop_count,artifact_loop_count,canonical_call_count,artifact_call_count,canonical_comprehension_count,artifact_comprehension_count,canonical_return_count,artifact_return_count,canonical_max_control_nesting_depth,artifact_max_control_nesting_depth,canonical_cyclomatic_proxy,artifact_cyclomatic_proxy,lexical_cosine_similarity,token_cosine_similarity,line_count_delta,nonempty_line_count_delta,ast_node_count_delta,branch_count_delta,loop_count_delta,call_count_delta,max_control_nesting_depth_delta,cyclomatic_proxy_delta,line_count_ratio,ast_node_count_ratio,cyclomatic_proxy_ratio
humaneval,agentic,HumanEval/112,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,681,814,13,15,13,15,1,1,45,58,1,1,0,0,1,1,1,2,1,1,1,1,1,1,2,2,0.9557692240748188,0.7748347221471905,2,2,13,0,0,1,0,0,1.1538461538461537,1.288888888888889,1.0
humaneval,agentic,HumanEval/113,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,815,911,17,18,16,17,1,1,89,79,1,1,0,0,2,2,7,4,1,1,1,1,2,2,3,4,0.9549376208264666,0.5605856123798687,1,1,-10,0,0,-3,0,1,1.0588235294117647,0.8876404494382022,1.3333333333333333
humaneval,agentic,HumanEval/114,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,474,437,19,14,19,14,1,1,79,69,1,1,2,0,2,1,2,4,1,0,1,1,2,1,5,2,0.7294187400819928,0.5819054083780146,-5,-5,-10,-2,-1,2,-1,-3,0.7368421052631579,0.8734177215189873,0.4
humaneval,agentic,HumanEval/115,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1141,1272,4,9,4,9,1,1,33,49,1,1,0,0,1,1,3,2,1,0,1,1,1,1,2,2,0.9903321935447267,0.710805708506027,5,5,16,0,0,-1,0,0,2.25,1.4848484848484849,1.0
humaneval,agentic,HumanEval/116,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,528,521,12,12,11,11,1,1,32,29,2,2,0,0,0,0,4,3,0,0,1,1,0,0,1,1,0.9965689820556544,0.9587309488182338,0,0,-3,0,0,-1,0,0,1.0,0.90625,1.0
humaneval,agentic,HumanEval/117,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,985,1000,22,23,22,23,1,1,78,84,1,1,2,2,2,2,5,5,0,1,1,2,3,2,5,6,0.9224507912714313,0.8147467544513106,1,1,6,0,0,0,-1,1,1.0454545454545454,1.0769230769230769,1.2
humaneval,agentic,HumanEval/118,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,862,824,23,23,20,20,1,1,98,88,1,1,3,3,1,1,3,3,0,0,3,3,3,3,6,6,0.9984264349024167,0.8721219803514946,0,0,-10,0,0,0,0,0,1.0,0.8979591836734694,1.0
humaneval,agentic,HumanEval/119,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,996,1126,29,33,27,31,1,1,103,97,2,2,4,3,1,1,2,2,0,0,3,4,2,2,7,6,0.8756655278315916,0.7910925316912243,4,4,-6,-1,0,0,0,-1,1.1379310344827587,0.941747572815534,0.8571428571428571
humaneval,agentic,HumanEval/12,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,530,646,18,21,16,19,1,1,63,82,1,1,2,2,2,1,3,3,1,0,2,2,2,2,5,4,0.8976891215016738,0.7834335427731117,3,3,19,0,-1,0,0,-1,1.1666666666666667,1.3015873015873016,0.8
humaneval,agentic,HumanEval/120,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,693,700,30,29,23,22,1,1,37,34,1,1,1,1,0,0,1,1,0,0,2,2,1,1,2,2,0.987875034596882,0.8994686091253232,-1,-1,-3,0,0,0,0,0,0.9666666666666667,0.918918918918919,1.0
humaneval,agentic,HumanEval/121,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,345,400,10,14,8,12,1,1,43,49,1,1,0,1,1,1,2,2,1,0,1,1,1,2,3,3,0.867161036749105,0.6457765999379483,4,4,6,1,0,0,1,0,1.4,1.1395348837209303,1.0
humaneval,agentic,HumanEval/122,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,446,521,15,20,12,17,1,1,35,47,1,1,0,1,1,1,3,1,1,0,1,1,1,2,2,3,0.888221576216003,0.5805600881292476,5,5,12,1,0,-2,1,1,1.3333333333333333,1.3428571428571427,1.5
humaneval,agentic,HumanEval/123,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1116,1144,29,28,26,25,1,1,87,80,1,1,3,2,1,1,3,3,0,0,1,1,2,2,5,4,0.9239086555234048,0.6178140942969629,-1,-1,-7,-1,0,0,0,-1,0.9655172413793104,0.9195402298850575,0.8
humaneval,agentic,HumanEval/124,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1350,1409,35,39,30,34,1,1,155,144,1,1,5,5,0,0,5,5,0,0,6,6,2,1,13,8,0.9325592508154852,0.802919708076422,4,4,-11,0,0,0,-1,-5,1.1142857142857143,0.9290322580645162,0.6153846153846154
humaneval,agentic,HumanEval/125,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,682,767,16,21,16,21,1,1,65,77,1,1,2,4,1,1,6,5,1,0,3,3,3,3,5,6,0.9414576353595918,0.8530616654069811,5,5,12,2,0,-1,0,1,1.3125,1.1846153846153846,1.2
humaneval,agentic,HumanEval/126,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,849,824,25,25,24,24,1,1,96,68,1,1,2,2,4,2,5,4,3,0,3,3,2,2,7,5,0.9704333517494427,0.8703714197937948,0,0,-28,0,-2,-1,0,-2,1.0,0.7083333333333334,0.7142857142857143
humaneval,agentic,HumanEval/127,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1337,1397,36,35,33,33,1,1,114,117,2,1,4,5,1,1,4,4,0,0,6,6,2,2,8,7,0.9505454647589776,0.8578808489035536,-1,0,3,1,0,0,0,-1,0.9722222222222222,1.0263157894736843,0.875
humaneval,agentic,HumanEval/128,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,544,737,16,25,15,24,1,1,66,71,2,1,2,3,1,1,5,1,1,0,2,2,1,3,4,5,0.8756282500095375,0.5653175489346045,9,9,5,1,0,-4,2,1,1.5625,1.0757575757575757,1.25
humaneval,agentic,HumanEval/129,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1986,2052,52,54,48,50,1,1,218,239,1,1,6,4,3,4,11,9,0,0,1,2,4,3,10,10,0.924472613193562,0.8035553016648008,2,2,21,-2,1,-2,-1,0,1.0384615384615385,1.0963302752293578,1.0
humaneval,agentic,HumanEval/13,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,266,327,10,14,10,14,1,1,36,57,1,1,0,0,1,1,0,2,0,0,1,1,1,1,2,2,0.9013878188659974,0.8898242299511814,4,4,21,0,0,2,0,0,1.4,1.5833333333333333,1.0
humaneval,agentic,HumanEval/130,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,917,925,26,26,26,26,1,1,97,100,1,1,2,2,1,1,3,3,0,0,2,2,2,2,4,4,0.9550361371315014,0.8729797631141178,0,0,3,0,0,0,0,0,1.0,1.0309278350515463,1.0
humaneval,agentic,HumanEval/131,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,474,429,19,16,19,16,1,1,64,56,1,1,2,2,1,1,2,2,0,0,2,1,2,2,4,4,0.8815959359609415,0.8114429121115485,-3,-3,-8,0,0,0,0,0,0.8421052631578947,0.875,1.0
humaneval,agentic,HumanEval/132,164,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,940,1221,29,37,28,36,1,1,115,147,1,1,2,3,2,3,6,8,0,0,1,2,2,2,6,8,0.7283426935911916,0.7582709267716234,8,8,32,1,1,2,0,2,1.2758620689655173,1.2782608695652173,1.3333333333333333
humaneval,agentic,HumanEval/133,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,570,526,18,16,16,13,1,1,34,28,1,1,0,0,1,1,1,2,0,1,1,1,1,1,2,2,0.986236547263127,0.7148507337073218,-2,-3,-6,0,0,1,0,0,0.8888888888888888,0.8235294117647058,1.0
humaneval,agentic,HumanEval/134,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,631,774,15,24,14,23,1,1,47,64,1,1,1,4,0,0,4,2,0,0,1,5,1,1,3,5,0.8552780105374806,0.630449167873894,9,9,17,3,0,-2,0,2,1.6,1.3617021276595744,1.6666666666666667
humaneval,agentic,HumanEval/135,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,488,502,17,15,16,14,1,1,57,50,1,1,1,1,1,1,1,2,0,0,1,1,2,2,3,3,0.933229733024551,0.8614233991261694,-2,-2,-7,0,0,1,0,0,0.8823529411764706,0.8771929824561403,1.0
humaneval,agentic,HumanEval/136,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,646,846,15,22,14,21,1,1,65,76,3,1,2,4,0,1,6,0,0,0,1,1,1,4,3,8,0.7450261246816499,0.418155999110895,7,7,11,2,1,-6,3,5,1.4666666666666666,1.1692307692307693,2.6666666666666665
humaneval,agentic,HumanEval/137,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,740,848,20,26,19,24,1,1,89,75,1,2,4,3,0,0,8,6,0,0,2,5,1,2,5,4,0.7366098850894873,0.77933459016347,6,5,-14,-1,0,-2,1,-1,1.3,0.8426966292134831,0.8
humaneval,agentic,HumanEval/138,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,295,295,8,8,8,8,1,1,22,22,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic,HumanEval/139,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,464,479,18,18,16,16,1,1,41,41,1,1,0,0,1,1,1,1,0,0,1,1,1,1,2,2,0.8363636363636363,0.7464788732394366,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic,HumanEval/14,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,313,264,11,8,10,7,1,1,51,39,1,1,0,0,1,1,3,2,0,1,1,1,1,1,2,2,0.9309493362512627,0.9360645352534683,-3,-3,-12,0,0,-1,0,0,0.7272727272727273,0.7647058823529411,1.0
humaneval,agentic,HumanEval/140,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,922,869,31,29,30,28,1,1,171,128,1,1,5,2,1,2,1,6,0,0,1,1,4,3,7,6,0.6609160309751914,0.6715753709178087,-2,-2,-43,-3,1,5,-1,-1,0.9354838709677419,0.7485380116959064,0.8571428571428571
humaneval,agentic,HumanEval/141,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1154,1223,28,29,28,29,1,1,111,107,1,1,5,5,1,1,6,6,1,1,6,6,1,1,7,7,0.9323568629810257,0.8624567091647353,1,1,-4,0,0,0,0,0,1.0357142857142858,0.963963963963964,1.0
humaneval,agentic,HumanEval/142,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,863,895,20,22,19,21,1,1,98,110,1,1,2,3,1,1,6,2,0,0,1,1,3,4,5,6,0.9354507395688673,0.7824772828609693,2,2,12,1,0,-4,1,1,1.1,1.1224489795918366,1.2
humaneval,agentic,HumanEval/143,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,946,1058,31,35,28,31,1,1,96,103,1,2,3,4,2,2,8,6,0,1,1,6,3,2,7,7,0.8761870406988955,0.7953194227837782,4,3,7,1,0,-2,-1,0,1.1290322580645162,1.0729166666666667,1.0
humaneval,agentic,HumanEval/144,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,781,936,19,21,17,19,1,1,85,97,1,1,1,0,0,0,7,6,0,0,2,1,1,0,2,1,0.8579442573546322,0.7231106560743222,2,2,12,-1,0,-1,-1,-1,1.105263157894737,1.1411764705882352,0.5
humaneval,agentic,HumanEval/145,164,predictions_executable,1,anthropic/claude-sonnet-4.5,False,AssertionError,,,629,675,20,21,18,19,1,1,85,85,2,3,1,2,1,1,4,7,1,1,2,3,1,1,3,4,0.8770268732277458,0.7805750619965143,1,1,0,1,0,3,0,1,1.05,1.0,1.3333333333333333
humaneval,agentic,HumanEval/146,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,638,634,16,17,16,17,1,1,76,80,1,1,2,2,1,1,3,3,0,0,1,1,3,3,5,5,0.8846562812837506,0.785301079889928,1,1,4,0,0,0,0,0,1.0625,1.0526315789473684,1.0
humaneval,agentic,HumanEval/147,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,749,730,22,22,21,21,1,1,135,110,1,1,1,1,4,4,5,4,1,1,1,1,4,4,6,6,0.9625937467402991,0.8792026136787019,0,0,-25,0,0,-1,0,0,1.0,0.8148148148148148,1.0
humaneval,agentic,HumanEval/148,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1245,1137,25,25,25,25,1,1,97,99,1,1,2,1,0,0,2,5,0,0,3,2,1,1,5,3,0.8535405597581035,0.7326945221950466,0,0,2,-1,0,3,0,-2,1.0,1.0206185567010309,0.6
humaneval,agentic,HumanEval/149,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,918,920,21,18,21,18,1,1,51,52,1,2,1,0,1,1,4,3,0,1,1,1,2,1,3,2,0.9756630601768657,0.7112038972033199,-3,-3,1,-1,0,-1,-1,-1,0.8571428571428571,1.0196078431372548,0.6666666666666666
humaneval,agentic,HumanEval/15,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,268,300,8,10,8,10,1,1,32,40,1,1,0,1,1,1,3,3,1,1,1,2,1,1,2,3,0.9837199769897539,0.901119721556087,2,2,8,1,0,0,0,1,1.25,1.25,1.5
humaneval,agentic,HumanEval/150,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,388,444,17,21,15,19,1,1,43,74,1,1,2,4,1,1,1,0,0,0,3,5,2,2,4,6,0.9128133087414266,0.8889745564266028,4,4,31,2,0,-1,0,2,1.2352941176470589,1.7209302325581395,1.5
humaneval,agentic,HumanEval/151,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,519,720,13,23,11,21,1,1,44,70,1,1,0,4,1,1,2,2,1,0,1,2,1,2,4,7,0.8942477539285263,0.487599822941932,10,10,26,4,0,0,1,3,1.7692307692307692,1.5909090909090908,1.75
humaneval,agentic,HumanEval/152,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,846,937,16,20,13,17,1,1,32,54,1,1,0,0,1,1,2,4,1,0,1,1,1,1,2,2,0.9852598381795027,0.7144302325523121,4,4,22,0,0,2,0,0,1.25,1.6875,1.0
humaneval,agentic,HumanEval/153,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1486,1768,26,36,26,34,1,1,160,117,1,2,1,1,5,3,12,6,4,2,1,2,2,2,11,5,0.8919117768670484,0.6658353712815391,10,8,-43,0,-2,-6,0,-6,1.3846153846153846,0.73125,0.45454545454545453
humaneval,agentic,HumanEval/154,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,624,600,17,17,16,16,1,1,86,55,1,1,1,2,2,1,4,2,0,0,2,3,3,2,4,4,0.946933570632196,0.8007228738727488,0,0,-31,1,-1,-2,-1,0,1.0,0.6395348837209303,1.0
humaneval,agentic,HumanEval/155,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,419,495,15,18,14,17,1,1,54,69,1,1,1,1,1,1,3,3,0,0,1,1,2,2,3,3,0.9328401252253848,0.9110798911442053,3,3,15,0,0,0,0,0,1.2,1.2777777777777777,1.0
humaneval,agentic,HumanEval/156,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,679,691,23,19,22,18,1,1,105,111,1,1,0,1,2,1,1,0,0,0,1,1,2,2,3,3,0.6727767619564244,0.7753247826592387,-4,-4,6,1,-1,-1,0,0,0.8260869565217391,1.0571428571428572,1.0
humaneval,agentic,HumanEval/157,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,467,525,11,14,11,14,1,1,77,71,1,1,0,1,0,0,0,1,0,0,1,2,0,1,3,4,0.8638245732792135,0.43548130779435623,3,3,-6,1,0,1,1,1,1.2727272727272727,0.922077922077922,1.3333333333333333
humaneval,agentic,HumanEval/158,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,524,876,11,23,10,22,1,1,33,91,2,1,0,4,0,1,3,4,0,0,1,2,0,4,1,6,0.7663695376055316,0.5900588763684878,12,12,58,4,1,1,4,5,2.090909090909091,2.757575757575758,6.0
humaneval,agentic,HumanEval/159,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1109,1166,33,33,29,29,1,1,40,43,1,1,1,0,0,0,0,1,0,0,2,1,1,0,2,1,0.9810050776478999,0.7247538961956801,0,0,3,-1,0,1,-1,-1,1.0,1.075,0.5
humaneval,agentic,HumanEval/16,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,295,379,8,10,8,10,1,1,22,32,1,1,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0.9214426752509268,0.8997354108424372,2,2,10,0,0,0,0,0,1.25,1.4545454545454546,1.0
humaneval,agentic,HumanEval/160,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,960,974,29,29,25,25,1,1,55,65,1,1,0,0,1,1,4,5,0,0,1,1,1,1,2,2,0.986526521651637,0.8626100001673381,0,0,10,0,0,1,0,0,1.0,1.1818181818181819,1.0
humaneval,agentic,HumanEval/161,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,635,578,25,17,25,17,1,1,92,66,1,1,2,2,2,2,4,5,0,2,2,1,2,2,5,5,0.7180915332848544,0.6907244480116297,-8,-8,-26,0,0,1,0,0,0.68,0.717391304347826,1.0
humaneval,agentic,HumanEval/162,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,323,341,9,12,8,10,1,1,27,31,1,1,1,1,0,0,3,3,0,0,1,2,1,1,2,2,0.9709131855079027,0.9515279320153482,3,2,4,0,0,0,0,0,1.3333333333333333,1.1481481481481481,1.0
humaneval,agentic,HumanEval/163,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,413,483,13,17,12,16,1,1,60,74,1,1,0,1,1,1,5,4,1,0,1,1,1,2,2,4,0.8821795399694673,0.8299288364758696,4,4,14,1,0,-1,1,2,1.3076923076923077,1.2333333333333334,2.0
humaneval,agentic,HumanEval/17,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,636,745,17,21,14,18,1,1,45,67,1,1,0,1,1,1,1,2,1,1,1,2,1,1,2,4,0.954712783469691,0.8777805003227755,4,4,22,1,0,1,0,2,1.2352941176470589,1.488888888888889,2.0
humaneval,agentic,HumanEval/18,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,454,507,14,16,14,16,1,1,67,80,1,1,1,2,1,1,4,4,0,0,1,2,2,2,3,5,0.9081395776299717,0.9294845604867541,2,2,13,1,0,0,0,2,1.1428571428571428,1.1940298507462686,1.6666666666666667
humaneval,agentic,HumanEval/19,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,602,679,11,15,10,14,1,1,68,76,2,2,0,1,1,0,3,3,1,0,1,2,1,1,2,2,0.9319080257982095,0.9283935568712901,4,4,8,1,-1,0,0,0,1.3636363636363635,1.1176470588235294,1.0
humaneval,agentic,HumanEval/2,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,352,360,10,10,9,9,1,1,16,20,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0.9806307040410301,0.8872442622820285,0,0,4,0,0,1,0,0,1.0,1.25,1.0
humaneval,agentic,HumanEval/20,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,1022,824,24,19,23,18,1,1,139,124,1,1,3,1,2,1,8,4,0,0,1,1,5,2,6,3,0.8010544779064911,0.6874396793768096,-5,-5,-15,-2,-1,-4,-3,-3,0.7916666666666666,0.8920863309352518,0.5
humaneval,agentic,HumanEval/21,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,483,510,11,12,10,11,1,1,57,62,1,1,0,0,1,1,2,2,1,1,1,1,1,1,2,2,0.9393815744394858,0.8480584290361215,1,1,5,0,0,0,0,0,1.0909090909090908,1.087719298245614,1.0
humaneval,agentic,HumanEval/22,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,320,350,10,10,9,9,1,1,37,48,1,1,0,0,1,1,1,2,1,1,1,1,1,1,2,3,0.9785538811221318,0.9503743569649011,0,0,11,0,0,1,0,1,1.0,1.2972972972972974,1.5
humaneval,agentic,HumanEval/23,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,153,153,8,8,8,8,1,1,16,16,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0.9999999999999998,1.0000000000000002,0,0,0,0,0,0,0,0,1.0,1.0,1.0
humaneval,agentic,HumanEval/24,164,predictions_executable,1,anthropic/claude-sonnet-4.5,True,,,,246,273,8,9,8,9,1,1,34,47,1,1,1,1,1,1,2,2,0,0,1,2,2,2,3,3,0.9037378388935388,0.9237739264035371,1,1,13,0,0,0,0,0,1.125,1.3823529411764706,1.0
